epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,450.17,0.78524,0.48358,0.94646,0.9437,0.84375,0.91181,0.69105,0.81209,0.55457,0.96029,0.0006536,0.0006536,0.0006536
70,456.039,0.78516,0.48475,0.951,0.94191,0.81511,0.89325,0.68388,0.80891,0.55619,0.96578,0.0006338,0.0006338,0.0006338
71,462.121,0.80169,0.48812,0.95856,0.96335,0.82147,0.91501,0.69752,0.8019,0.48107,0.95803,0.000614,0.000614,0.000614
72,467.943,0.78241,0.4685,0.95225,0.95863,0.81522,0.91028,0.68893,0.79212,0.52185,0.95688,0.0005942,0.0005942,0.0005942
73,474.237,0.78898,0.47082,0.95466,0.94864,0.84239,0.91888,0.69572,0.77419,0.49652,0.95412,0.0005744,0.0005744,0.0005744
74,480.174,0.78453,0.47028,0.94901,0.92466,0.85043,0.92233,0.68948,0.81448,0.48398,0.96938,0.0005546,0.0005546,0.0005546
75,486.045,0.78042,0.46733,0.94852,0.95802,0.8356,0.91716,0.68898,0.80503,0.51988,0.9659,0.0005348,0.0005348,0.0005348
76,491.83,0.7713,0.46768,0.9485,0.94626,0.83739,0.92174,0.69737,0.79168,0.48179,0.95327,0.000515,0.000515,0.000515
77,497.497,0.77562,0.46877,0.94459,0.96668,0.82781,0.91462,0.69562,0.79698,0.49416,0.95585,0.0004952,0.0004952,0.0004952
78,503.281,0.78074,0.47357,0.94863,0.94788,0.84014,0.9214,0.69981,0.78208,0.49316,0.95325,0.0004754,0.0004754,0.0004754
79,509.333,0.76281,0.4609,0.94053,0.96071,0.83052,0.91419,0.69599,0.78508,0.49034,0.94718,0.0004556,0.0004556,0.0004556
80,515.692,0.75487,0.45495,0.93379,0.92166,0.86549,0.93092,0.70112,0.77606,0.48588,0.94125,0.0004358,0.0004358,0.0004358
81,521.618,0.74876,0.44854,0.92997,0.95239,0.83424,0.92107,0.69967,0.77652,0.49877,0.94198,0.000416,0.000416,0.000416
82,527.578,0.75615,0.45046,0.9374,0.94577,0.85299,0.92245,0.70209,0.78132,0.48347,0.94907,0.0003962,0.0003962,0.0003962
83,533.582,0.74543,0.44993,0.93438,0.95658,0.83816,0.919,0.70317,0.77069,0.4945,0.94004,0.0003764,0.0003764,0.0003764
84,539.423,0.75409,0.45678,0.93585,0.9458,0.85362,0.92031,0.70602,0.76685,0.47599,0.93816,0.0003566,0.0003566,0.0003566
85,545.166,0.72984,0.43499,0.93075,0.94739,0.85632,0.9252,0.7042,0.79144,0.48262,0.95098,0.0003368,0.0003368,0.0003368
86,550.78,0.73058,0.43986,0.92616,0.97154,0.83481,0.91751,0.70776,0.77867,0.46962,0.94062,0.000317,0.000317,0.000317
87,556.804,0.73341,0.43696,0.92538,0.96656,0.83424,0.92377,0.71226,0.77854,0.46656,0.93833,0.0002972,0.0002972,0.0002972
88,563.238,0.73463,0.43719,0.93075,0.951,0.84647,0.92029,0.71515,0.76732,0.45927,0.93883,0.0002774,0.0002774,0.0002774
89,569.095,0.73059,0.44265,0.92683,0.96424,0.83967,0.91839,0.70781,0.76289,0.46973,0.93763,0.0002576,0.0002576,0.0002576
90,574.815,0.70463,0.4174,0.91961,0.976,0.83152,0.91726,0.71216,0.75394,0.51578,0.93586,0.0002378,0.0002378,0.0002378
91,590.251,0.68693,0.39856,0.90395,0.97443,0.82857,0.91741,0.70446,0.79178,0.51652,0.94877,0.000218,0.000218,0.000218
92,597.132,0.6564,0.37714,0.88706,0.96637,0.83967,0.92162,0.71118,0.76707,0.5204,0.94415,0.0001982,0.0001982,0.0001982
93,603.791,0.65015,0.36711,0.89528,0.96274,0.8426,0.91777,0.71018,0.77643,0.52036,0.94885,0.0001784,0.0001784,0.0001784
94,610.431,0.64925,0.37031,0.88711,0.94988,0.84974,0.92144,0.7137,0.76532,0.49718,0.94167,0.0001586,0.0001586,0.0001586
95,616.679,0.64391,0.36166,0.89221,0.93563,0.86005,0.92354,0.71089,0.77808,0.51515,0.9424,0.0001388,0.0001388,0.0001388
96,622.718,0.63732,0.35525,0.88585,0.95396,0.84452,0.92515,0.71077,0.77153,0.49498,0.94108,0.000119,0.000119,0.000119
97,628.789,0.632,0.35443,0.88154,0.95817,0.84037,0.92599,0.71491,0.76177,0.47368,0.93525,9.92e-05,9.92e-05,9.92e-05
98,635.039,0.63167,0.34644,0.87984,0.96947,0.83696,0.92005,0.71462,0.76883,0.4764,0.93669,7.94e-05,7.94e-05,7.94e-05
99,641.546,0.61683,0.34649,0.87968,0.94998,0.85147,0.92572,0.71753,0.75957,0.47586,0.93519,5.96e-05,5.96e-05,5.96e-05
100,647.564,0.63691,0.35077,0.88457,0.95262,0.85054,0.9225,0.71431,0.75746,0.48082,0.93581,3.98e-05,3.98e-05,3.98e-05
